onset	duration	sample	trial_type	response_time	stim_file	value
6.8240000000	n/a	3412	task start	n/a	n/a	9
12.2360000000	n/a	6118	cue	n/a	n/a	1
13.9420000000	n/a	6971	go	n/a	n/a	2
14.2600000000	n/a	7130	button press	n/a	n/a	5
19.8920000000	n/a	9946	cue	n/a	n/a	1
21.6560000000	n/a	10828	go	n/a	n/a	2
22.0340000000	n/a	11017	button press	n/a	n/a	5
27.3960000000	n/a	13698	cue	n/a	n/a	1
29.4060000000	n/a	14703	no-go	n/a	n/a	4
36.7620000000	n/a	18381	cue	n/a	n/a	1
38.7320000000	n/a	19366	go	n/a	n/a	2
39.0580000000	n/a	19529	button press	n/a	n/a	5
45.0860000000	n/a	22543	cue	n/a	n/a	1
52.7960000000	n/a	26398	cue	n/a	n/a	1
54.3820000000	n/a	27191	go	n/a	n/a	2
54.7220000000	n/a	27361	button press	n/a	n/a	5
60.0360000000	n/a	30018	cue	n/a	n/a	1
61.8820000000	n/a	30941	go	n/a	n/a	2
62.1940000000	n/a	31097	button press	n/a	n/a	5
68.4960000000	n/a	34248	cue	n/a	n/a	1
70.0620000000	n/a	35031	go	n/a	n/a	2
70.5300000000	n/a	35265	button press	n/a	n/a	5
75.9620000000	n/a	37981	cue	n/a	n/a	1
77.5960000000	n/a	38798	go	n/a	n/a	2
77.9860000000	n/a	38993	button press	n/a	n/a	5
83.8720000000	n/a	41936	cue	n/a	n/a	1
92.4660000000	n/a	46233	cue	n/a	n/a	1
94.2220000000	n/a	47111	go	n/a	n/a	2
94.6100000000	n/a	47305	button press	n/a	n/a	5
99.9420000000	n/a	49971	cue	n/a	n/a	1
101.4920000000	n/a	50746	no-go	n/a	n/a	4
111.6420000000	n/a	55821	cue	n/a	n/a	1
113.2060000000	n/a	56603	go	n/a	n/a	2
113.5380000000	n/a	56769	button press	n/a	n/a	5
118.9760000000	n/a	59488	cue	n/a	n/a	1
120.5720000000	n/a	60286	go	n/a	n/a	2
120.8980000000	n/a	60449	button press	n/a	n/a	5
