onset	duration	sample	trial_type	response_time	stim_file	value
4.9760000000	n/a	2488	task start	n/a	n/a	9
10.3040000000	n/a	5152	cue	n/a	n/a	1
12.0780000000	n/a	6039	go	n/a	n/a	2
12.3500000000	n/a	6175	button press	n/a	n/a	5
17.5440000000	n/a	8772	cue	n/a	n/a	1
19.2940000000	n/a	9647	go	n/a	n/a	2
19.5320000000	n/a	9766	button press	n/a	n/a	5
24.9780000000	n/a	12489	cue	n/a	n/a	1
26.7840000000	n/a	13392	go	n/a	n/a	2
27.0360000000	n/a	13518	button press	n/a	n/a	5
32.8840000000	n/a	16442	cue	n/a	n/a	1
35.1380000000	n/a	17569	go	n/a	n/a	2
35.3560000000	n/a	17678	button press	n/a	n/a	5
40.4640000000	n/a	20232	cue	n/a	n/a	1
49.3180000000	n/a	24659	cue	n/a	n/a	1
50.8740000000	n/a	25437	go	n/a	n/a	2
51.1800000000	n/a	25590	button press	n/a	n/a	5
57.0540000000	n/a	28527	cue	n/a	n/a	1
58.5740000000	n/a	29287	go	n/a	n/a	2
58.7800000000	n/a	29390	button press	n/a	n/a	5
64.9680000000	n/a	32484	cue	n/a	n/a	1
66.8040000000	n/a	33402	go	n/a	n/a	2
67.0360000000	n/a	33518	button press	n/a	n/a	5
75.4080000000	n/a	37704	cue	n/a	n/a	1
77.1140000000	n/a	38557	go	n/a	n/a	2
77.3400000000	n/a	38670	button press	n/a	n/a	5
83.6040000000	n/a	41802	cue	n/a	n/a	1
90.4680000000	n/a	45234	cue	n/a	n/a	1
92.1580000000	n/a	46079	go	n/a	n/a	2
92.5880000000	n/a	46294	button press	n/a	n/a	5
97.7480000000	n/a	48874	cue	n/a	n/a	1
99.5440000000	n/a	49772	go	n/a	n/a	2
99.7720000000	n/a	49886	button press	n/a	n/a	5
105.4240000000	n/a	52712	cue	n/a	n/a	1
106.9440000000	n/a	53472	go	n/a	n/a	2
107.1480000000	n/a	53574	button press	n/a	n/a	5
112.2540000000	n/a	56127	cue	n/a	n/a	1
113.9040000000	n/a	56952	go	n/a	n/a	2
114.1240000000	n/a	57062	button press	n/a	n/a	5
119.3980000000	n/a	59699	cue	n/a	n/a	1
120.9940000000	n/a	60497	go	n/a	n/a	2
121.2120000000	n/a	60606	button press	n/a	n/a	5
128.6480000000	n/a	64324	cue	n/a	n/a	1
136.7040000000	n/a	68352	cue	n/a	n/a	1
138.5680000000	n/a	69284	go	n/a	n/a	2
138.8440000000	n/a	69422	button press	n/a	n/a	5
144.3340000000	n/a	72167	cue	n/a	n/a	1
146.3640000000	n/a	73182	go	n/a	n/a	2
146.6200000000	n/a	73310	button press	n/a	n/a	5
153.3840000000	n/a	76692	cue	n/a	n/a	1
154.9080000000	n/a	77454	go	n/a	n/a	2
155.1160000000	n/a	77558	button press	n/a	n/a	5
160.8880000000	n/a	80444	cue	n/a	n/a	1
162.8540000000	n/a	81427	go	n/a	n/a	2
163.0680000000	n/a	81534	button press	n/a	n/a	5
169.4740000000	n/a	84737	cue	n/a	n/a	1
171.5820000000	n/a	85791	button press	n/a	n/a	5
171.8040000000	n/a	85902	error feedback tone	n/a	n/a	11
177.3740000000	n/a	88687	cue	n/a	n/a	1
178.8940000000	n/a	89447	go	n/a	n/a	2
179.2280000000	n/a	89614	button press	n/a	n/a	5
184.7080000000	n/a	92354	cue	n/a	n/a	1
