onset	duration	sample	trial_type	response_time	stim_file	value
16.2280000000	n/a	8114	cue	n/a	n/a	1
23.1880000000	n/a	11594	cue	n/a	n/a	1
31.4040000000	n/a	15702	cue	n/a	n/a	1
38.3580000000	n/a	19179	cue	n/a	n/a	1
45.7840000000	n/a	22892	cue	n/a	n/a	1
53.7180000000	n/a	26859	cue	n/a	n/a	1
61.7580000000	n/a	30879	cue	n/a	n/a	1
68.6040000000	n/a	34302	cue	n/a	n/a	1
77.1780000000	n/a	38589	cue	n/a	n/a	1
84.4440000000	n/a	42222	cue	n/a	n/a	1
91.5540000000	n/a	45777	cue	n/a	n/a	1
99.7340000000	n/a	49867	cue	n/a	n/a	1
106.6780000000	n/a	53339	cue	n/a	n/a	1
115.2740000000	n/a	57637	cue	n/a	n/a	1
126.9380000000	n/a	63469	cue	n/a	n/a	1
133.9040000000	n/a	66952	cue	n/a	n/a	1
141.6940000000	n/a	70847	cue	n/a	n/a	1
149.3540000000	n/a	74677	cue	n/a	n/a	1
156.3580000000	n/a	78179	cue	n/a	n/a	1
164.7140000000	n/a	82357	cue	n/a	n/a	1
176.5580000000	n/a	88279	cue	n/a	n/a	1
185.3580000000	n/a	92679	cue	n/a	n/a	1
192.5980000000	n/a	96299	cue	n/a	n/a	1
200.7080000000	n/a	100354	cue	n/a	n/a	1
208.1780000000	n/a	104089	cue	n/a	n/a	1
215.2940000000	n/a	107647	cue	n/a	n/a	1
222.7440000000	n/a	111372	cue	n/a	n/a	1
229.9980000000	n/a	114999	cue	n/a	n/a	1
237.6800000000	n/a	118840	cue	n/a	n/a	1
244.7200000000	n/a	122360	cue	n/a	n/a	1
264.8800000000	n/a	132440	task end	n/a	n/a	10
